No mucho dialogo, no mucha musica, toda la pelicula fue filmada tan elaborada y esteticamente como una escultura.	1
He visto telenovelas mas inteligentes que esta pelicula.	0
Malos personajes, mala historia y mala actuacion.	0
Realmente terrible.	0
No es facil de ver.	0
Divertido, inteligente, a la moda - ¡como la pelicula anterior de Pray, Hype!	1
Hace mucho tiempo que no veia a un actor tan carismatico en la pantalla.	1
Paolo Sorrentino ha escrito una maravillosa historia sobre la soledad y Tony ha creado uno de los personajes mas inolvidables que se han visto en las peliculas en los ultimos años.	1
La pelicula no es completamente perfecta, pero 'Titta Di Girolamo' se quedara contigo durante mucho tiempo despues de la vision de la pelicula.	1
Califico esta pelicula 9/10.	1
No se si este fue el debut como director de Emilio Estevez, pero el ritmo, la interaccion y el desarrollo de los personajes, asi como el trabajo de camara inteligente que rodea al personaje que interpreta Estevez, sugieren un ojo natural.	1
La interaccion entre Martin y Emilio contiene la misma quimica maravillosa que vimos en Wall Stret con Martin y Charlie.	1
"Kathy Bates es maravillosa en sus personajes sutil desesperacion y escapismo	 una variacion de su personaje en At Play In The Fields Of The Lord."	1
Para los lectores que ya han visto una de las peliculas de Miyazaki: aun se encuentra en plena forma e hizo otra experiencia valiosa.	1
Nunca condesciende, todos los personajes tienen buenos corazones genuinos y problemas creibles.	1
Los dos personajes principales pueden ser dos de los niños mas creibles que he visto en pantalla.	1
Son tan faciles de amar, pero aun mas faciles de identificar.	1
Esta pelicula es genial, especialmente si disfrutas de las artes visuales.	1
El paisaje que pintan y fotografian las dos hijas es hermoso.	1
La historia tambien es divertida y conmovedora a veces.	1
A las personas que les gustan las peliculas europeas y las peliculas de arte les gustara esta pelicula.	1
Esta es realmente una pelicula de arte, en realidad tiene mucho arte.	1
Ve a alquilarlo.	1
Sin embargo, despues de ver finalmente esta pelicula, me di cuenta de que no solo tenia la mente cerrada ante el brillo que representa, sino que tambien me encontraba observandola una y otra vez.	1
Es la unica pelicula que nunca deja de interesarme, simplemente porque me mantiene alerta, mientras trato de descifrar su significado.	1
La brillantez de hecho.	1
Pero si te gustaron peliculas como The Matrix (y, mejor aun, sus secuelas), creo que apreciaras la experiencia provocadora de pensamientos que te dara esta pelicula.	1
Piensa que la pelicula es como un sueño.	1
Simplemente hermoso.	1
Tanto Rickman como Stowe desempeñan sus papeles al maximo en esta historia de un escritor de libros para niños que ... ¿quizas? - ha escrito un tramo subversivo.	1
Es una representacion gloriosamente divertida, de ritmo rapido y bastante precisa de la noche de un raver.	1
Presenta un retrato idilico pero serio de los altibajos de las vidas de los personajes.	1
Hagas lo que hagas, evita a Grove, ya que es la antitesis de todo lo que es bueno sobre el trafico humano.	0
Es una lastima que todos los demas involucrados no compartieran el nivel de dedicacion de Crowe a la calidad, ya que si lo hicieran, tendriamos en nuestras manos una pelicula mucho mejor que este pequeño desastre.	0
La pelicula parecia un poco lenta al principio.	0
Pero se acelero y llego directo al punto.	1
Mostraba exactamente como el gobierno y el cientifico defendian la humanidad y las razones del artilugio.	1
Me gusto mucho.	1
Se lo he recomendado a mis amigos.	1
Estaba particularmente satisfecho con la capacidad de actuacion de Dwight Schultz.	1
Ambos actores realmente entienden y se convierten en su personaje particular, ofreciendo un desempeño convincente y sincero.	1
Su quimica en pantalla, critica para toda la pelicula, es genuina.	1
El dialogo de la pelicula es natural, real a la vida.	1
El escritor, Gorman Bechard, sin duda hizo su tarea porque todas las referencias son apropiadas para la industria y el caracter.	1
La increible banda sonora captura verdaderamente la esencia de la pelicula.	1
Cada pista ordena sentimientos, contribuyendo realmente a las escenas y personajes.	1
Definitivamente vale la pena verlo, es el tipo de pelicula que provoca pensamientos que te obliga a cuestionar tu propio umbral de la soledad.	1
La ultima y octava pelicula de Hayao Miyazaki para Studio Ghibili, Gake No Ue No Ponyo (Ponyo en el acantilado junto al mar) es una mirada maravillosamente divertida e imaginativa de la infancia.	1
En un momento en el que parece que la animacion cinematografica ha sido dominada por las obras maestras CGI de Disney / Pixar, es reconfortante saber que Miyazaki aun confia en la animacion tradicional dibujada a mano para contar sus encantadoras y encantadoras historias.	1
No se puede decir lo suficiente de la notable animacion en esta pelicula.	1
El estilo artistico tiene la apariencia de dibujos con crayones / lapices y es maravillosamente colorido y fantasioso.	1
¡Si actuas en una pelicula de este tipo, deberias alegrarte de que te alejes lo mas posible de la Tierra!	0
Este quiere surfear en la pequeña ola de peliculas espaciales en 1998 (Dep Impact y Armageddon), y esta falla en todas partes.	0
Si no se ha atragantado con su propio vomito al final (por todo el drama barato y el dialogo sin valor), debe haberse aburrido hasta la muerte con esta perdida de tiempo.	0
Aun asi, compensa todo esto con un super final que muestra a una gran embarcacion maritima siendo sacada por la poderosa escarcha.	1
Simplemente considere la excelente historia, la actuacion solida y el aspecto de la pelicula como bonificaciones adicionales.	1
En su lugar, obtuvimos un aburrimiento sobre un niñero mimado y mimado.	0
Luego lo volvi a ver hace dos domingos (20 de marzo de 2005) y comence a disfrutarlo y esta vez grabe todo.	1
Es una pelicula de television muy bien actuada y hecha.	1
Judith Light es una de mis actrices favoritas y creo que hace un trabajo excelente en esta pelicula.	1
Lo sigo viendo una y otra vez.	1
Es una pelicula triste, pero muy buena.	1
Si no has visto esta pelicula, definitivamente la recomiendo!	1
Ella es tan hermosa como siempre, esta linda!	1
Aun asi es bastante interesante y entretenido de seguir.	1
"	) Recomienda con confianza!"	1
Esta pelicula esta bien equilibrada con comedia y drama y yo mismo lo disfrute.	1
Fue un motin ver a Hugo Weaving interpretar a un vendedor de bienes raices gay obsesionado con el sexo que usa las casas de sus clientes para sus encuentros con el Darren (Tom Hollander).	1
:) De todos modos, la trama fluyo sin problemas y las escenas de union masculina fueron desternillantes.	1
La secuencia de apertura de esta gema es un clasico, y los juegos de gato y raton que siguen son una delicia para ver.	1
Los fanaticos del genero estaran en el cielo.	1
Lange se habia convertido en una gran actriz.	1
Parecia una historia maravillosa.	1
Nunca sali de una pelicula mas rapido.	0
¡Me aburri viendo a Jessice Lange quitarse la ropa!	0
Desafortunadamente, cualquier virtud en el trabajo de produccion de esta pelicula se perdio en un guion lamentable.	0
En una palabra, es vergonzoso.	0
¡Excepcionalmente malo!	0
En general, es un insulto a la inteligencia de uno y una enorme perdida de dinero.	0
Asi que no hay manera de que lo conecte aqui en los Estados Unidos a menos que vaya por un convertidor.	0
Buen caso, excelente valor.	1
Ideal para la quijada.	1
Atado al cargador para conversaciones que duran mas de 45 minutos. ¡¡¡MAYOR PROBLEMAS !!	0
El microfono es genial.	1
Tengo que mover el enchufe para alinearlo correctamente y obtener un volumen decente.	0
Si tiene varias docenas o varios cientos de contactos, imagine la diversion de enviarlos uno por uno.	0
Si eres propietario de Razr ... debes tener esto!	1
No hace falta decir que desperdicie mi dinero.	0
¡Que desperdicio de dinero y tiempo!.	0
Y la calidad del sonido es genial.	1
Quedo muy impresionado al pasar de la bateria original a la bateria extendida.	1
Si los dos estaban separados por apenas 5 pies, empece a notar un exceso de sonido estatico y distorsionado en el auricular.	0
Muy buena calidad aunque	1
"El diseño es muy extraño, ya que el ""clip"" de la oreja no es muy comodo en absoluto."	0
Muy recomendable para cualquiera que tenga un telefono azul.	1
Aconsejo a todos que no se dejen engañar!	0
¡Hasta ahora tan bueno!.	1
¡Funciona genial!.	1
Encaja en su lugar de manera que usted se pregunte cuanto durara ese mecanismo.	0
Entre en el sitio web de Motorola y segui todas las instrucciones, pero no pude volver a sincronizar.	0
¡Compre esto para usar con mi Kindle Fire y me encanto!	1
Los comerciales son los mas engañosos.	0
Todavia tengo que ejecutar esta nueva bateria por debajo de dos barras y eso es tres dias sin cargar.	1
Lo compre para mi madre y ella tuvo un problema con la bateria.	0
Gran combinacion de Pocket PC / telefono.	1
He tenido este telefono durante 7 meses y puedo decir que es el mejor telefono movil que he tenido.	1
No pense que las instrucciones proporcionadas fueran utiles para mi.	0
La gente no podia escucharme hablar y tuve que sacar el auricular y hablar por telefono.	0
No se hace cargo.	0
Este es un pequeño telefono simple de usar, pero la rotura es inaceptable.	0
Este producto es ideal para personas como yo, cuyas orejas son muy sensibles.	1
Es inutilizable en un automovil en movimiento a velocidad de autopista.	0
Me quedan dos años mas en este contrato y odio este telefono.	0
Se incluyen el cargador para el automovil y el cargador de CA para asegurarse de que nunca se quede sin jugo. Muy recomendable	1
Necesita al menos 3 minutos para acceder a su directorio telefonico desde el momento en que lo enciende por primera vez. La vida de la bateria es corta.	0
Se ha mantenido muy bien.	1
Mal rendimiento de tiempo de conversacion.	0
El caso es genial y funciona bien con el 680.	1
Producto sin valor.	0
Tiene una gran camara de 2MP, y las fotos son agradables y claras con una gran calidad de imagen.	1
No me impresiono este producto.	0
Bonito auricular a un precio justo.	1
Solo escucho basura para audio.	0
Excelente auricular bluetoth.	1
Tiene todas las caracteristicas que quiero.	1
¿Quien en su sano juicio va a comprar esta bateria?	0
DESPUeS DE ARGUAR CON VERIZON CON RESPECTO A LAS LLAMADAS CAiDAS, RETORNAMOS LOS TELeFONOS DESPUeS DE DOS DiAS.	0
Este caso parece bien hecho.	1
Decepcionado con la bateria.	0
No es lo suficientemente fuerte y no se enciende como deberia.	0
Buena proteccion y no hace que el telefono sea demasiado voluminoso.	1
Un teclado utilizable en realidad convierte un PDA en una maquina util en el mundo real en lugar de ser un simple artilugio.	1
Este telefono es bastante resistente y nunca he tenido grandes problemas con el.	1
¡Me encanta esta cosa!	1
Todo esta bien y es razonable para el precio, es decir,	1
MUY DECEPCIONADO.	0
¡Incluso deje caer este telefono en una transmision y lo sumergieron durante 15 segundos y aun funciona muy bien!	1
He estado muy contento con el 510 y no he recibido ninguna queja de nadie con respecto a mi calidad de sonido.	1
Los botones de encendido y apagado son malos.	0
Esencialmente puedes olvidarte del soporte tecnico de Microsoft.	0
Realmente recomiendo esta placa frontal ya que se ve muy bonita, elegante y fresca.	1
Estos audifonos fueron un gran hallazgo, y creo que son quizas la mejor compra que he hecho en los ultimos años, en serio.	1
Compra un telefono diferente, pero no esto.	0
Debe sostener el telefono en un angulo particular para que la otra parte lo escuche claramente.	0
La unica gran desventaja del reproductor de MP3 es que los botones en la cubierta frontal del telefono que le permiten hacer una pausa y saltar canciones se bloquean despues de unos segundos.	0
Una semana despues de que lo active, de repente murio.	0
Se siente mas comodo que la mayoria de los audifonos porque uso gafas y eso interfiere a veces.	1
Ideal para iPODs tambien.	1
Este dispositivo es excelente en varias situaciones: 1.)	1
El microfono no funciona.	0
Incluso en mi serie BMW 3, que es bastante silenciosa, tengo problemas para escuchar lo que la otra persona esta diciendo.	0
¡Gran eleccion!	1
Agradable estacion de acoplamiento para el hogar o el trabajo.	1
Este es un hermoso telefono.	1
Me encanta este producto.	1
No compre para D807 ... anunciado incorrectamente para D807.	0
Este es un gran articulo pequeño	1
Me encanta este telefono, es muy practico y tiene muchas caracteristicas.	1
Compre esto y en 2 dias ya no funcionaba !!!!!!!!!	0
Lo uso todos los dias y se sostiene muy bien.	1
No es una buena ganga.	0
Bien embalado, llego a tiempo, y funciona segun lo previsto.	1
La bateria se agota rapidamente.	0
Este articulo funciono muy bien, pero se rompio despues de 6 meses de uso.	0
Los auriculares son faciles de usar y todos los aman.	1
Este telefono funciona muy bien.	1
La construccion de los auriculares es pobre.	0
¡El producto fue excelente y funciona mejor que el de Verizon y Boy fue mas barato!	1
El telefono se carga super!	1
Para un producto que cuesta tanto como este, espero que funcione mucho mejor y con mayor facilidad que esto.	0
Hecho muy resistente.	1
Funciono muy bien !.	1
Los auriculares solo tocan musica en un oido.	0
No malgastes tu dinero ...	0
¡Ordenara de ellos otra vez!	1
Si planeas usar esto en un auto, olvidalo.	0
Encontre este producto demasiado grande.	0
Lo mejor que he encontrado hasta ahora ... He probado otros 2 bluetoth y este tiene la mejor calidad (tanto para mi como para el oyente), asi como la facilidad de uso.	1
Estoy muy decepcionado con mi decision.	0
Integrado a la perfeccion con el telefono Motorola RAZR.	1
Cuidado con el comprador, usted podria tirar el dinero en el inodoro.	0
Definitivamente una ganga.	1
El precio fue muy bueno y con el envio gratis y todo fue una buena compra.	1
Recibi mi motorola 375 supuestamente nuevo y aparentemente no hubo una coincidencia entre el telefono y el cargador.	0
Ventajas: -Buena camara: muy buenas fotos, tambien tiene estilos geniales como blanco y negro, y mas.	1
Ese es un gran defecto de diseño (a menos que no lo este usando correctamente, lo cual no creo que sea el caso).	0
Me encantan mis auriculares 350. Mis auriculares Bluetoth Jabra350 son excelentes, la recepcion es muy buena y el auricular es un ajuste comodo.	1
La camara, aunque esta clasificada en un impresionante 1.3 megapixeles, genera imagenes que caen muy por debajo de las expectativas de una resolucion tan alta.	0
Hice esto para el cargador de coche y no funciona.	0
La calidad del sonido en ambos extremos es excelente, ¡uso auriculares para llamar a mi esposa y le pido a mi esposa que use auriculares para llamarme! 2.	1
Este telefono es delgado y ligero y la pantalla es hermosa.	1
Es un poco gek, pero creo que ese es su sexo sobre una tostada y se balancea y rezuma hasta su elegante estuche de cuero con elegante y elegante bateria.	1
Gran producto, envio rapido !.	1
Absolutamente genial.	1
El teclado es un buen compromiso entre un QWERTY completo y el teclado del numero de telefono celular basico.	1
Tengo este telefono a finales de mayo y estoy completamente descontento con el.	0
Es muy comodo en la oreja.	1
Ha sido un ganador para nosotros.	1
) La instalacion no podria haber sido mas simple.	1
He probado varios auriculares diferentes para mi telefono celular y este Jabra uno es el primero que encontre que se adapta a mi oido comodamente.	1
No se pudo obtener una señal suficientemente fuerte.	0
Estoy muy satisfecho con mi compra.	1
Mala calidad.	0
Hace el trabajo hecho	1
Gran audio !.	1
Basicamente el servicio fue muy malo.	0
no funciono en el enchufe de mi telefono celular, estoy muy preparado con el cargador !.	0
Solo he tenido mi bluetoth durante unas semanas, pero realmente me gusta.	1
El auricular BT fue una decepcion.	0
Es tan pequeño y ni siquiera te das cuenta de que esta ahi despues de un tiempo de acostumbrarse.	1
El software acompañado es casi brillante.	1
Auricular funciona muy bien y fue empaquetado muy bien para evitar cualquier daño.	1
¡Definitivamente lo recomiendo!	1
Comprador - ¡Ten mucho cuidado!	0
La mayoria de los auriculares ergonomicos de Logitech fallaron.	0
Muy buenas cosas por el precio.	1
Mis audifonos funcionan muy bien.	1
En mi casa me estaban dejando la cobertura arriba y no tenia cobertura en mi sotano.	0
¡El reconocimiento de voz es tremendo!	1
Que desperdicio.	0
Durante varias llamadas de 2 minutos diferentes, experimente 5 caidas y estaba en un area que tenia 5 barras.	0
No estaba contento con este articulo.	0
muy decepcionado.	0
El telefono lleva FOREVER para cargar de 2 a 5 horas literalmente.	0
Recibi este telefono por recomendacion de un familiar y me alegro de haberlo hecho.	1
¡Que perdida de tiempo!	0
Su recepcion es muy, muy pobre.	0
Los articulos indicados como incluidos en la descripcion NO ESTaN INCLUIDOS.	0
Despues de 3 meses, la pantalla se volvio negra de repente.	0
Me esperaba mas.	0
La calidad de audio es pobre, muy pobre.	0
¡No tuve ningun problema con este auricular que se enlaza con mi Blackberry Curve 8530!	1
Se que suena gracioso, pero a mi me parecio una tecnologia esquematica que no funcionaria bien. Bueno, esta funciona muy bien.	1
He comprado auriculares con cable de $ 5 que suenan mejor que estos.	0
Este telefono es muy rapido con el envio de cualquier tipo de mensajes y la navegacion web es significativamente mas rapida que los telefonos anteriores que he usado.	1
Buena calidad de construccion, a diferencia de algunos s *** baratos por ahi.	1
¡Este articulo es fantastico y funciona perfectamente!	1
Y me encantan los colores!	1
W810i es simplemente excelente.	1
Todo lo que puedo hacer es llorar en Internet, asi que aqui va. Cuanto mas uso lo que menos me gusta.	0
Gran cargador.	1
Esta es esencialmente una herramienta de comunicacion que no se comunica.	0
"Funciona de maravilla	 Funciona igual que la que tengo con el telefono."	1
Todavia sostengo que los monos no deberian hacer auriculares, obviamente no compartimos suficiente ADN para copiar el diseño a los humanos.	0
Gran valor.	1
No funciona en absoluto ... Lo prepare para mi L7c y no esta funcionando.	0
El aspecto es muy nitido y la pantalla es agradable y clara, con excelentes graficos.	1
no dura mucho tiempo	0
Una cosa que odio es el boton de ajuste de modo en el lado.	0
¡¡¡¡¡¡¡¡EXCELENTE SERVICIO!!!!!!!!.	1
Gracias por malgastar mi dinero.	0
¿Como puede ser eso? La calidad de audio es pobre.	0
Los cargadores y las puntas de iGo son realmente geniales.	1
El explorador de archivos ofrece todas las opciones que uno necesita. Handfre es genial.	1
Excelente telefono en una gran red.	1
Conecte el bluetoth de mi esposa (Motorola HS850) a mi telefono y funciono de maravilla ya sea que el telefono estuviera en mi bolsillo o en el estuche.	1
Puse el ultimo sistema operativo en el (v1.15g), y ahora le gusta reducir la velocidad de rastreo y bloquearse de vez en cuando.	0
Solo reconoce el telefono como su dispositivo de almacenamiento.	0
Si te gusta un zumbido fuerte para anular todas tus conversaciones, ¡este telefono es para ti!	0
No compre este producto.	0
He tenido este auricular bluetooth por algun tiempo y todavia no me siento comodo con la forma en que cabe en la oreja.	0
La calidad del sonido es buena y la funcionalidad es impresionante.	1
Tengo este telefono y es una espina en mi costado, realmente lo aborrezco.	0
Hace poco tuve problemas en los que no podia permanecer conectado durante mas de 10 minutos antes de desconectarme.	0
¡Increible!.	1
¿Defecto de diseño?.	0
Gran telefono !.	1
Desperdicio de 13 dolares.	0
Pero cuando reviso el correo de voz por la noche, la luz de fondo del teclado se apaga unos segundos en el primer mensaje, y luego me pierdo.	0
El remplazo murio en unas pocas semanas.	0
Cualquier tono de llamada ... En general, un buen telefono para comprar ...	1
ultimamente han sido extremadamente amables y serviciales en el telefono.	1
He tenido problemas con la señal de caida y mas.	0
No me impresiono.	0
Ligero, apenas noto que esta ahi.	1
Te encantara lo delgado que es.	1
Mala eleccion.	0
El estuche de cuero no encaja.	0
Telefono inutil, simplemente sordo.	0
El color es aun mas bonito de lo que pense, y los graficos son increiblemente nitidos.	1
En general, creo que fue una buena inversion.	1
Hace ruidos de tictac muy extraños antes de que termine la llamada.	0
La mejor electronica de los transmisores FM disponibles.	1
La bateria dura solo unas horas.	0
Gran auricular, muy impresionado - H500.	1
"La camara mega pixel de ""1.2"", que forma parte de un telefono, es razonablemente buena7."	1
He tenido esto por casi 2 años y ha funcionado muy bien para mi.	1
Buena transmision de audio.	1
Lo estamos enviando de vuelta.	0
No me moleste en contactar a la compañia por un producto de pocos dolares, pero aprendi la leccion de que no deberia haber comprado este formulario en linea de todos modos.	0
Si odias los auriculares, evita este telefono por todos los medios.	0
¡Gran precio tambien!	1
El rango es muy bueno, he podido deambular por mi casa con el telefono en la sala de estar sin problemas de calidad de sonido / recepcion.	1
servicio rapido.	1
Yo recomendaria altamente esto.	1
Yo recomendaria esto.	1
"Tampoco me gusto el boton ""on"", parecia que se romperia con el uso."	0
El peor telefono de todos.	0
Todavia estoy enamorado de este telefono.	1
Se congela frecuentemente4.	0
Es un poco vergonzoso de usar debido a su apariencia y, sobre todo, es vergonzoso que la compañia tenga un aspecto infantil.	0
Sencillo, ligero y de gran ajuste.	1
En general, esperaba una mejor experiencia de los consumidores de Motorola.	0
Hay un horrible sonido de garrapata en el fondo de todas mis llamadas que nunca antes habia experimentado.	0
Estos son ciertamente muy comodos y la funcionalidad es decente.	1
Por lo general no me gustan las diademas, pero esta es muy ligera y no desordena mi cabello.	1
Estoy un poco decepcionado.	0
He tenido este telefono por mas de un año y te dire que no es tan bueno.	0
Ordene esto para Sony Ericsson W810i, pero creo que solo funciono una vez (eso es cuando lo use por primera vez).	0
La bateria es completamente inutil para mi.	0
Que gran perdida de tiempo.	0
No desperdicies tu dinero en esto.	0
Gran sonido y servicio.	1
Muy satisfecho con este producto hasta ahora.	1
Una de mis compras favoritas.	1
El mejor bluetoth del mercado.	1
Cuero autentico con buen brillo y comodidad. ¡Te recomiendo este estuche!	1
Estaba muy emocionada de obtener este auricular porque pense que era realmente lindo.	1
No cometas el mismo error que yo.	0
Gran decepcion con la sincronizacion de calendario.	0
El telefono era inutilizable y no era nuevo.	0
Peor servicio al cliente nunca.	0
No hay geles adicionales para los oidos, y no hay instrucciones de ningun tipo.	0
Derrota el proposito de un auricular bluetoth.	0
Vale cada centavo.	1
Excelente funda tipo monedero para el telefono.	1
Bonitos auriculares por el precio y funcionan muy bien!	1
Internet es extremadamente lento.	0
Tambien es muy comodo de usar, que es probablemente el aspecto mas importante sobre el uso de un estuche.	1
Se ajusta como un guante y es fuerte, seguro y duradero.	1
Oh, Dios mio, el mejor telefono que he tenido.	1
Es muy atractivo y parece ser de buena calidad.	1
Me encantan todas las caracteristicas y el factor de forma.	1
Este producto tenia un fuerte olor a goma / petroleo que era insoportable despues de un tiempo y me hizo devolverlo.	0
Mala calidad y servicio.	0
El cable se ve tan delgado y endeble que da miedo.	0
Gran auricular	1
Excelente herramienta manos libres.	1
Ideal para usar con el estereo de tu hogar.	1
Buen producto - valor increible.	1
Solo tuve esto un mes pero ha funcionado perfectamente hasta ahora.	1
Funciona genial.	1
Absolutel basura	0
ESA que uno tampoco funciono.	0
La duracion de la bateria es muy buena.	1
Regreso 8 horas despues.	0
Es un gran articulo.	1
¡No desperdicies tu dinero !.	0
Me encanta este auricular!	1
No solo drenara su reproductor, sino que tambien puede freirlo.	0
Funciono perfectamente!	1
No fiable - me estoy rindiendo.	0
Le di 5 estrellas por la calidad de sonido.	1
Evita este si puedes.	0
El enchufe reversible funciona muy bien.	1
Perdi mi poco dinero con este auricular.	0
Muy buen telefono.	1
Lo mejor de todo es la caracteristica de rotacion, muy util.	1
Confort para toda la familia.	1
Buen producto, buen vendedor.	1
¡Me encanta este bluetoth!	1
En primer lugar, no lleva bien.	0
Estoy muy impresionado con este auricular de Plantronics.	1
Lo tengo porque era tan pequeño y adorable.	1
Gran telefono !.	1
No recomendaria comprar este producto.	0
Pedazo de basura.	0
Bisagra mal construida.	0
Este articulo es excelente, lo instale, deje que se cargara durante la noche y ha funcionado bien desde entonces sin problemas.	1
Gran telefono	1
No lo compre	0
Excelente telefono	1
NO COMPRAR ESTE TELeFONO.	0
El reconocimiento de voz a traves del telefono es excelente.	1
Este es sin duda el mejor telefono que he tenido.	1
Funciona muy bien, cuando mi gato ataco el telefono, rasguño la tira protectora en lugar de destruir la pantalla.	1
este funciona y se valoro correctamente.	1
El servicio al cliente fue terrible.	0
La vida de la bateria aun no es lo suficientemente larga en el Motorola Razor V3i.	0
Enviandolo de vuelta.	0
Ahora se que tome una sabia decision.	1
Alguien deberia haber inventado esto antes.	1
Buen precio.	1
Todo funciono en el primer intento. El dispositivo fue diseñado de manera inteligente y la construccion se siente bien.	1
Lo recibi rapidamente y funciona muy bien !!	1
Ha estado trabajando muy bien.	1
Como muchas personas se quejaron, el microfono de este auricular era muy debil.	0
Mi Nokia 2160 de 5 años de Tracfone tiene la carga mucho mejor que esto.	0
No les importa un poco el consumidor.	0
Esta es una buena bateria, y llego aqui muy rapido.	1
Falta el manual de instrucciones.	0
Tambien es lo suficientemente delgado como para caber en la estacion de acoplamiento de mi reloj despertador sin quitar el estuche.	1
El telefono ahora tiene carga como lo hizo cuando era nuevo.	1
La bateria es poco fiable, asi como la antena de uso de servicio.	0
Es incomodo y la calidad del sonido es bastante pobre en comparacion con el telefono (Razr) o con mis auriculares con cable anteriores (que estan conectados a un LG).	0
Hemos recibido muchos elogios al respecto.	1
Definitivamente, esto es algo que debe tener si su estado no permite el uso del telefono celular mientras conduce.	1
Quiero mi dinero de vuelta.	0
Me encanta este dispositivo.	1
Tambien estoy muy contento con el precio.	1
Pedi este producto primero y no estaba contento con el inmediatamente.	0
El Ngage todavia carece de auriculares.	0
Pude hacer marcacion por voz en el coche sin ningun problema.	1
Tengo 2-3 barras en mi telefono celular cuando estoy en casa, pero no puedes escuchar nada.	0
Buen articulo, bajo precio.	1
Sin embargo, los tonos de llamada no son los mejores, y tampoco lo son los juegos.	0
El enchufe no funciono muy bien.	0
AMAZON SUCHA.	0
Estafa ---- sobre el envio de la carga.	0
Muy comodo.	1
La bateria funciona bien como remplazo del original que vino con el telefono hace mas de 2 años.	1
La recepcion es excelente!	1
Cabe comodamente en cualquiera de los dos oidos, el sonido es claro y fuerte, y la carga dura un par de dias.	1
muy claro, sonido de calidad y no tiene que meterse con el sonido en su iPod ya que tiene los botones de sonido en el auricular.	1
1. bateria de larga duracion (no tiene que recargarla tan frecuentemente como algunos de los telefonos plegables) 2.	0
Obviamente hay un problema con el adhesivo.	0
Muy decepcionante.	0
Era una pieza barata, pero aun asi hubiera esperado una mejor calidad.	0
Es practicamente inutil y no añadio ningun tipo de impulso a mi recepcion despues de que lo compre.	0
Excelente calidad de sonido.	1
No estaba contento.	0
¡UNA PIEZA DE DESPERDICIOS QUE SE ROMPIo DESPUeS DE ESTAR EN MI TELeFONO POR 2 DiAS!	0
Nueva bateria funciona muy bien en el telefono.	1
El peor servicio al cliente.	0
He dejado caer mi telefono mas veces de las que puedo decir, incluso en concreto y mi telefono sigue siendo excelente (¡toque madera!).	1
La recepcion es terrible y estatica.	0
Buena calidad de audio.	1
Este pequeño dispositivo ha transformado mi capacidad organizativa y ha hecho mi vida mucho mas facil.	1
Estaba sentado en mi vehiculo, con la cuna en mi cinturon, y el auricular perdio la señal.	0
Fueron JERKS en el telefono.	0
Funciona como un encanto ... Funciona como se anuncia.	1
Comodo, buen rango, buena duracion de la bateria.	1
Su cobertura de red en Los angeles es horrible.	0
Excelente auricular inalambrico de arranque.	0
La opcion de altavoz es genial, los parachoques con las luces son muy ... atractivos.	0
Lo unico que creo que podria mejorar es la fuga de sonido del auricular.	0
En primer lugar, la recepcion apesta, nunca he tenido mas de 2 bares, nunca.	0
¡El telefono se pone EXTREMADAMENTE CALIENTE!	0
El microfono tambien funciona bien, pero (segun la gente a la que he llamado) lo aplica todo.	1
Buen diseño y calidad.	1
Ademas, si su telefono se cae, este estuche no lo va a guardar, especialmente cuando se lo deja boca abajo.	0
Es ligero, facil de usar y tiene una recepcion y transmision muy claras.	1
mal ajuste, demasiado grande.	0
Definitivamente no fue tan bueno como mi S11.	1
dispositivo impresionante	1
Perdida de dinero.	0
Pedi un cable de datos de motorola, obtuve un producto muy bien acabado y funcional.	1
Me encanta este telefono.	1
Estuve buscando este auricular durante mucho tiempo y ahora que lo tengo no podria estar mas feliz.	1
Voy a conducir, y mi auricular comienza a sonar sin ninguna razon.	0
La pantalla es excelente y la camara es tan buena como la de ese año.	1
La vida de la bateria tambien es genial!	1
El peor telefono que he tenido ... Solo lo tuve durante unos meses.	0
No es un buen articulo. Funciono por un tiempo y luego comenzo a tener problemas en mi reproductor de cintas con inversion automatica.	0
Esto es tan vergonzoso y tambien me duelen los oidos si trato de colocar el tapon en mi oido.	0
Protege el telefono por todos lados.	1
Este es un telefono MUY promedio con mala duracion de bateria que funciona en una red debil.	0
Borrar llamadas de Skype, bateria de larga duracion, largo alcance.	1
La tecnologia Soyo apesta.	0
Gran dispositivo manos libres.	1
Incluso puede tomar autorretratos con la pantalla exterior (exterior), muy buena.	1
El mismo problema que otros han mencionado.	0
Despues de probar muchos dispositivos de manos libres, este es el que finalmente funciona bien.	1
Ayuda magica.	1
La peor parte de la mierda junto con el servicio al cliente de Verizon.	0
Mala calidad de sonido.	0
El mejor telefono del mercado :).	1
Funciono muy bien.	1
La compañia envio mi producto muy rapidamente y funciona bien.	1
Exactamente lo que yo queria.	1
La resolucion de la imagen esta muy por debajo de lo que ofrecen otros telefonos de precio similar en la actualidad.	0
Esta es una gran cosa.	1
Excelente producto, estoy muy satisfecho con la compra.	1
Recomiendo altamente estos y animo a la gente a probarlos.	1
Mejor de lo que esperas.	1
Usando todos los auriculares, izquierdo o derecho, esta cosa no se quedara en mi oido.	0
Gran producto y precio.	1
Suena bien a un precio razonable y efectivo, ¡asi de simple!	1
Todavia estoy esperando ... Estoy seguro de que este articulo funcionaria bien ... ¡si alguna vez lo recibiera!	0
que decepcion	0
Servicio muy rapido.	1
Excelente producto por el precio.	1
